url,product,category,subcategory,brand,volume,weight,details
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-carbonell-botella-1-litro/,"Aceite De Oliva 0,4º Carbonell, Botella 1 Litro",aceite_oliva,0.4º,carbonell,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-carbonell-garrafa-3-litros/,"Aceite De Oliva 0,4º Carbonell, Garrafa 3 Litros",aceite_oliva,0.4º,carbonell,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-carbonell-garrafa-5-litros/,"Aceite De Oliva 0,4º Carbonell, Garrafa 5 Litros",aceite_oliva,0.4º,carbonell,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-carbonell-lata-5-litros/,"Aceite De Oliva 0,4º Carbonell, Lata 5 Litros",aceite_oliva,0.4º,carbonell,5.0,,lata
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-coosur-botella-75-cl/,"Aceite De Oliva 0,4º Coosur, Botella 75 Cl",aceite_oliva,0.4º,coosur,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-eroski-botella-1-litro/,"Aceite De Oliva 0,4º Eroski, Botella 1 Litro",aceite_oliva,0.4º,eroski,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-la-espanola-botella-1-litro/,"Aceite De Oliva 0,4º La Española, Botella 1 Litro",aceite_oliva,0.4º,la española,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-la-masia-botella-1-litro/,"Aceite De Oliva 0,4º La Masia, Botella 1 Litro",aceite_oliva,0.4º,la masia,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-olilan-botella-1-litro/,"Aceite De Oliva 0,4º Olilan, Botella 1 Litro",aceite_oliva,0.4º,olilan,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-urzante-botella-1-litro/,"Aceite De Oliva 0,4º Urzante, Botella 1 Litro",aceite_oliva,0.4º,urzante,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-ybarra-botella-1-litro/,"Aceite De Oliva 0,4º Ybarra, Botella 1 Litro",aceite_oliva,0.4º,ybarra,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-04-ybarra-lata-5-litros/,"Aceite De Oliva 0,4º Ybarra, Lata 5 Litros",aceite_oliva,0.4º,ybarra,5.0,,lata
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-1-eroski-botella-1-litro/,"Aceite De Oliva 1º Eroski, Botella 1 Litro",aceite_oliva,1º,eroski,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-1-koipe-botella-1-litro/,"Aceite De Oliva 1º Koipe, Botella 1 Litro",aceite_oliva,1º,koipe,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-1-olilan-botella-1-litro/,"Aceite De Oliva 1º Olilan, Botella 1 Litro",aceite_oliva,1º,olilan,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-1-urzante-botella-1-litro/,"Aceite De Oliva 1º Urzante, Botella 1 Litro",aceite_oliva,1º,urzante,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-1-ybarra-botella-1-litro/,"Aceite De Oliva 1º Ybarra, Botella 1 Litro",aceite_oliva,1º,ybarra,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-intenso-coosur-botella-1-litro/,"Aceite De Oliva Intenso Coosur, Botella 1 Litro",aceite_oliva,intenso,coosur,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-intenso-la-espanola-botella-1-litro/,"Aceite De Oliva Intenso La Española, Botella 1 Litro",aceite_oliva,intenso,la española,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-picante-la-espanola-spray-200-ml/,"Aceite De Oliva Picante La Española, Spray 200 Ml",aceite_oliva,picante,la española,0.2,,spray
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-sabor-carbonell-botella-1-litro/,"Aceite De Oliva Sabor Carbonell, Botella 1 Litro",aceite_oliva,sabor,carbonell,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-sabor-eroski-garrafa-5-litros/,"Aceite De Oliva Sabor Eroski, Garrafa 5 Litros",aceite_oliva,,eroski,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-suave-04-koipe-botella-1-litro/,"Aceite De Oliva Suave 0,4º Koipe, Botella 1 Litro",aceite_oliva,0.4º,koipe,1.0,,suave
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-suave-coosur-botella-1-litro/,"Aceite De Oliva Suave Coosur, Botella 1 Litro",aceite_oliva,suave,coosur,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-suave-eroski-garrafa-5-litros/,"Aceite De Oliva Suave Eroski, Garrafa 5 Litros",aceite_oliva,suave,eroski,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-suave-la-masia-garrafa-3-litros/,"Aceite De Oliva Suave La Masia, Garrafa 3 Litros",aceite_oliva,suave,la masia,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-sumum-la-masia-botella-1-litro/,"Aceite De Oliva Sumum La Masia, Botella 1 Litro",aceite_oliva,,la masia,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-sumum-la-masia-garrafa-3-litros/,"Aceite De Oliva Sumum La Masía, Garrafa 3 Litros",aceite_oliva,,la masía,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-v-extra-arbequina-carbonell-botella-1-litro/,"Aceite De Oliva V. Extra Arbequina Carbonell, Botella 1 Litro",aceite_oliva,virgen extra arbequina,carbonell,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-v-extra-carbonell-g-seleccion-botella-75-cl/,"Aceite De Oliva V. Extra Carbonell G. Selección, Botella 75 Cl",aceite_oliva,virgen extra,carbonell,0.75,,gran selección
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-v-extra-do-senorio-de-segura-botella-50-cl/,"Aceite De Oliva V. Extra D.o. Señorío De Segura, Botella 50 Cl",aceite_oliva,virgen extra,señorío de segura,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-v-extra-palacio-de-los-olivos-botella-25-cl/,"Aceite De Oliva V. Extra Palacio De Los Olivos, Botella 25 Cl",aceite_oliva,virgen extra,palacio de los olivos,0.25,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-v-extra-primera-cosecha-jaencoop-botella-50-cl/,"Aceite De Oliva V. Extra Primera Cosecha Jaencoop, Botella 50 Cl",aceite_oliva,virgen extra,jaencoop,0.5,,primera cosecha
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-carbonell-botella-1-litro/,"Aceite De Oliva Virgen Carbonell, Botella 1 Litro",aceite_oliva,virgen,carbonell,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-carbonell-garrafa-3-litros/,"Aceite De Oliva Virgen Carbonell, Garrafa 3 Litros",aceite_oliva,virgen,carbonell,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-coosur-serie-oro-botella-1-litro/,"Aceite De Oliva Virgen Coosur Serie Oro, Botella 1 Litro",aceite_oliva,,coosur,1.0,,virgen serie oro
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-coosur-serie-oro-garrafa-3-litros/,"Aceite De Oliva Virgen Coosur Serie Oro, Garrafa 3 Litros",aceite_oliva,virgen,coosur,3.0,,serie oro garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-ecologico-borges-botella-50-cl/,"Aceite De Oliva Virgen Ecológico Borges, Botella 50 Cl",aceite_oliva,virgen ecológico,borges,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-al-ajo-la-espanola-botella-25-cl/,"Aceite De Oliva Virgen Extra Al Ajo La Española, Botella 25 Cl",aceite_oliva,virgen extra al ajo,la española,0.25,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-albahaca-la-espanola-botella-25-cl/,"Aceite De Oliva Virgen Extra Albahaca La Española, Botella 25 Cl",aceite_oliva,virgen extra,la española,0.25,,albahaca
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-arbequina-borges-botella-75-cl/,"Aceite De Oliva Virgen Extra Arbequina Borges, Botella 75 Cl",aceite_oliva,virgen extra,borges,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-arbequina-carbonell-botella-75-cl/,"Aceite De Oliva Virgen Extra Arbequina Carbonell, Botella 75 Cl",aceite_oliva,virgen extra,carbonell,0.75,,arbequina
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-arronizarbe-nekeas-botella-50-cl/,"Aceite De Oliva Virgen Extra Arroniz-Arbe. Nekeas, Botella 50 Cl",aceite_oliva,virgen extra,arroniz-arbe,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-bio-carapelli-botella-1-litro/,"Aceite De Oliva Virgen Extra Bio Carapelli, Botella 1 Litro",aceite_oliva,virgen extra,carapelli,1.0,,bio
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-blend-n5-hojiblanca-botella-50-cl/,"Aceite De Oliva Virgen Extra Blend Nº5 Hojiblanca, Botella 50 Cl",aceite_oliva,virgen extra,hojiblanca,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-blend-n6-hojiblanca-botella-50-cl/,"Aceite De Oliva Virgen Extra Blend Nº6 Hojiblanca, Botella 50 Cl",aceite_oliva,virgen extra,hojiblanca,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-blend-n7-hojiblanca-botella-50-cl/,"Aceite De Oliva Virgen Extra Blend Nº7 Hojiblanca, Botella 50 Cl",aceite_oliva,virgen extra,hojiblanca,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-borges-botella-1-litro/,"Aceite De Oliva Virgen Extra Borges, Botella 1 Litro",aceite_oliva,virgen extra,borges,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-botella-1-litro/,"Aceite De Oliva Virgen Extra Carbonell, Botella 1 Litro",aceite_oliva,virgen extra,carbonell,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-botellin-25-cl/,"Aceite De Oliva Virgen Extra Carbonell, Botellín 25 Cl",aceite_oliva,virgen extra,carbonell,0.25,,botellín
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/,"Aceite De Oliva Virgen Extra Carbonell, Garrafa 3 Litros",aceite_oliva,virgen extra,carbonell,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-spray-20-cl/,"Aceite De Oliva Virgen Extra Carbonell, Spray  20 Cl",aceite_oliva,virgen extra,carbonell,0.2,,spray
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-cazorliva-botella-50-cl/,"Aceite De Oliva Virgen Extra Cazorliva, Botella 50 Cl",aceite_oliva,virgen extra,cazorliva,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-coosur-botella-1-litro/,"Aceite De Oliva Virgen Extra Coosur, Botella 1 Litro",aceite_oliva,virgen extra,coosur,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-coosur-botella-250-ml/,"Aceite De Oliva Virgen Extra Coosur, Botella 250 Ml",aceite_oliva,virgen extra,coosur,0.25,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-coosur-botella-50-cl/,"Aceite De Oliva Virgen Extra Coosur, Botella 50 Cl",aceite_oliva,virgen extra,coosur,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-coosur-botella-1-litro/,"Aceite De Oliva Virgen Extra Eco Coosur, Botella 1 Litro",aceite_oliva,virgen extra,coosur,1.0,,eco
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-hojiblanca-botella-50-cl/,"Aceite De Oliva Virgen Extra Eco Hojiblanca, Botella 50 Cl",aceite_oliva,virgen extra,hojiblanca,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-hojiblanca-botella-750-ml/,"Aceite De Oliva Virgen Extra Eco Hojiblanca, Botella 750 Ml",aceite_oliva,virgen extra,hojiblanca,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-natura-borges-botella-1-litro/,"Aceite De Oliva Virgen Extra Eco Natura Borges, Botella 1 Litro",aceite_oliva,virgen extra,borges,1.0,,eco natura
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-oro-de-genabe-botella-75-cl/,"Aceite De Oliva Virgen Extra Eco Oro De Génabe, Botella 75 Cl",aceite_oliva,virgen extra,eco oro de génabe,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eco-oleum-duernas-botella-50-cl/,"Aceite De Oliva Virgen Extra Eco. Oleum Duernas, Botella 50 Cl",aceite_oliva,virgen extra,oleum duernas,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-ecol-oro-de-genabe-botella-75-cl/,"Aceite De Oliva Virgen Extra Ecol. Oro De Génabe, Botella 75 Cl",aceite_oliva,virgen extra,oro de génabe,0.75,,ecológico
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-ecologico-carbonel-botella-75-cl/,"Aceite De Oliva Virgen Extra Ecológico Carbonel, Botella 75 Cl",aceite_oliva,virgen extra ecológico,carbonel,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-bio-botella-75-cl/,"Aceite De Oliva Virgen Extra Eroski Bio, Botella 75 Cl",aceite_oliva,virgen extra,eroski,0.75,,bio
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-botella-1-litro/,"Aceite De Oliva Virgen Extra Eroski, Botella 1 Litro",aceite_oliva,virgen extra,eroski,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-botella-75-cl/,"Aceite De Oliva Virgen Extra Eroski, Botella 75 Cl",aceite_oliva,virgen extra,eroski,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/,"Aceite De Oliva Virgen Extra Eroski, Garrafa 3 Litros",aceite_oliva,virgen extra,eroski,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eusko-label-arrolan-botella-50-cl/,"Aceite De Oliva Virgen Extra Eusko Label Arrolan, Botella 50 Cl",aceite_oliva,virgen extra,arrolan,0.5,,eusko label
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-guind-la-espanola-botella-25-cl/,"Aceite De Oliva Virgen Extra Guind. La Española, Botella 25 Cl",aceite_oliva,virgen extra,la española,0.25,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-botella-1-litro/,"Aceite De Oliva Virgen Extra Hojiblanca, Botella 1 Litro",aceite_oliva,virgen extra,hojiblanca,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-garrafa-3-litros/,"Aceite De Oliva Virgen Extra Hojiblanca, Garrafa 3 Litros",aceite_oliva,virgen extra,hojiblanca,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-garrafa-5-litros/,"Aceite De Oliva Virgen Extra Hojiblanca, Garrafa 5 Litros",aceite_oliva,virgen extra,hojiblanca,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-koipe-botella-1-litro/,"Aceite De Oliva Virgen Extra Koipe, Botella 1 Litro",aceite_oliva,virgen extra,koipe,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-la-espanola-gourmet-botella-50-cl/,"Aceite De Oliva Virgen Extra La Española Gourmet, Botella 50 Cl",aceite_oliva,virgen extra,la española gourmet,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-la-espanola-botella-1-litro/,"Aceite De Oliva Virgen Extra La Española, Botella 1 Litro",aceite_oliva,virgen extra,la española,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-la-espanola-botella-75-cl/,"Aceite De Oliva Virgen Extra La Española, Botella 75 Cl",aceite_oliva,virgen extra,la española,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-la-espanola-garrafa-5-litros/,"Aceite De Oliva Virgen Extra La Española, Garrafa 5 Litros",aceite_oliva,virgen extra,la española,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-la-espanola-lata-1-litro/,"Aceite De Oliva Virgen Extra La Española, Lata 1 Litro",aceite_oliva,virgen extra,la española,1.0,,lata
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-mendia-garrafa-3-litros/,"Aceite De Oliva Virgen Extra Mendia, Garrafa 3 Litros",aceite_oliva,virgen extra,mendia,3.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-monodosis-la-espanola-pack-5x20-ml/,"Aceite De Oliva Virgen Extra Monodosis La Española, Pack 5X20 Ml",aceite_oliva,virgen extra,la española,0.1,,monodosis pack 5x20 ml
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-oleoestepa-botella-1-litro/,"Aceite De Oliva Virgen Extra Oleoestepa, Botella 1 Litro",aceite_oliva,virgen extra,oleoestepa,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-olivar-de-segura-botella-1-litro/,"Aceite De Oliva Virgen Extra Olivar De Segura, Botella 1 Litro",aceite_oliva,virgen extra,olivar de segura,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-saqura-botella-50-cl/,"Aceite De Oliva Virgen Extra Saqura, Botella 50 Cl",aceite_oliva,virgen extra,saqura,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-trufa-la-espanola-botella-25-cl/,"Aceite De Oliva Virgen Extra Trufa La Española, Botella 25 Cl",aceite_oliva,virgen extra,la española,0.25,,trufa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-urzante-botella-1-litro/,"Aceite De Oliva Virgen Extra Urzante, Botella 1 Litro",aceite_oliva,virgen extra,urzante,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-urzante-botella-75-cl/,"Aceite De Oliva Virgen Extra Urzante, Botella 75 Cl",aceite_oliva,virgen extra,urzante,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-ybarra-botella-1-litro/,"Aceite De Oliva Virgen Extra Ybarra, Botella 1 Litro",aceite_oliva,virgen extra,ybarra,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-ybarra-botella-75-cl/,"Aceite De Oliva Virgen Extra Ybarra, Botella 75 Cl",aceite_oliva,virgen extra,ybarra,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-guillen-gran-seleccion-botella-50-cl/,"Aceite De Oliva Virgen Guillen Gran Selección, Botella 50 Cl",aceite_oliva,virgen,guillen,0.5,,gran selección
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-guillen-botella-1-litro/,"Aceite De Oliva Virgen Guillen, Botella 1 Litro",aceite_oliva,virgen,guillen,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-guillen-garrafa-5-litros/,"Aceite De Oliva Virgen Guillen, Garrafa 5 Litros",aceite_oliva,virgen,guillen,5.0,,garrafa
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-la-espanola-botella-1-litro/,"Aceite De Oliva Virgen La Española, Botella 1 Litro",aceite_oliva,virgen,la española,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-la-espanola-spray-200-ml/,"Aceite De Oliva Virgen La Española, Spray 200 Ml",aceite_oliva,virgen,la española,0.2,,spray
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-picual-borges-botella-75-cl/,"Aceite De Oliva Virgen Picual Borges, Botella 75 Cl",aceite_oliva,virgen picual,borges,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-picual-carbonell-botella-75-cl/,"Aceite De Oliva Virgen Picual Carbonell, Botella 75 Cl",aceite_oliva,virgen picual,carbonell,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-plancha-y-airfryer-carbonell-spray-20-cl/,"Aceite De Oliva Virgen Plancha Y Airfryer Carbonell, Spray 20 Cl",aceite_oliva,virgen,carbonell,0.2,,spray para plancha y airfryer
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-regium-carbonell-botella-75-cl/,"Aceite De Oliva Virgen Regium Carbonell, Botella 75 Cl",aceite_oliva,virgen,carbonell,0.75,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-orujo-de-oliva-mil-olivas-botella-1-litro/,"Aceite De Orujo De Oliva Mil Olivas, Botella 1 Litro",aceite_oliva,,mil olivas,1.0,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-semilla-para-wok-la-espanola-spray-200-ml/,"Aceite De Semilla Para Wok La Española, Spray 200 Ml",,,la española,0.2,,spray
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-sesamo-la-espanola-soy-plus-botella-250-ml/,"Aceite De Sésamo La Española Soy Plus, Botella 250 Ml",,,la española,0.25,,soja plus
https://super.facua.org/eroski/aceite-de-oliva/aceite-de-trufa-la-espanola-spray-200-ml/,"Aceite De Trufa La Española, Spray 200 Ml",,,la española,0.2,,spray de trufa
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-siurana-eroski-seleqtia-botella-50-cl/,"Aceite Oliva V. Extra D.o Siurana Eroski Seleqtia, Botella 50 Cl",aceite_oliva,virgen extra,eroski seleqtia,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/,"Aceite Oliva V. Extra D.o. Navarra O De La Ribera, Botella 75 Cl",aceite_oliva,virgen extra,d.o. navarra o de la ribera,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-siurana-eroski-seleqtia-botella-50-cl/,"Aceite Oliva V. Extra Do Siurana Eroski Seleqtia, Botella 50 Cl",aceite_oliva,virgen extra,eroski seleqtia,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-don-arroniz-trujal-tudela-botella-50-cl/,"Aceite Oliva V. Extra Don Arroniz Trujal Tudela, Botella 50 Cl",aceite_oliva,virgen extra,don arroniz trujal tudela,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-hojiblanca-do-oleoestepa-botella-50-cl/,"Aceite Oliva V. Extra Hojiblanca D.o. Oleoestepa, Botella 50 Cl",aceite_oliva,virgen extra,hojiblanca d.o. oleoestepa,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-picual-eco-duernas-oleum-botella-50-cl/,"Aceite Oliva V. Extra Picual Eco Duernas Oleum, Botella 50 Cl",aceite_oliva,virgen extra,duernas oleum,0.5,,picual eco
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-arbequina-coosur-botella-1-litro/,"Aceite Oliva Virgen Extra Arbequina Coosur, Botella 1 Litro",aceite_oliva,virgen extra,coosur,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-arroniz-trujal-tudela-botella-1-litro/,"Aceite Oliva Virgen Extra Arroniz Trujal Tudela, Botella 1 Litro",aceite_oliva,virgen extra,arroniz trujal tudela,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-coosur-gran-seleccion-botella-75-cl/,"Aceite Oliva Virgen Extra Coosur Gran Selección, Botella 75 Cl",aceite_oliva,virgen extra,coosur,0.75,,gran selección
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-dop-sierra-de-cazorla-botella-50-cl/,"Aceite Oliva Virgen Extra Dop Sierra De Cazorla, Botella 50 Cl",aceite_oliva,virgen extra,sierra de cazorla,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-h-guzman-r-familia-botella-50-cl/,"Aceite Oliva Virgen Extra H. Guzman R. Familia, Botella 50 Cl",aceite_oliva,virgen extra,h. guzman r. familia,0.5,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-hojiblanca-carbonell-botella-1-litro/,"Aceite Oliva Virgen Extra Hojiblanca Carbonell, Botella 1 Litro",aceite_oliva,virgen extra,carbonell,1.0,,hojiblanca
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-hojiblanca-coosur-botella-1-litro/,"Aceite Oliva Virgen Extra Hojiblanca Coosur, Botella 1 Litro",aceite_oliva,virgen extra,coosur,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-n-3-elizondo-botella-50-cl/,"Aceite Oliva Virgen Extra Nº 3 Elizondo, Botella 50 Cl",aceite_oliva,virgen extra nº 3,elizondo,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-oleoestepa-botella-75-cl/,"Aceite Oliva Virgen Extra Oleoestepa, Botella 75 Cl",aceite_oliva,virgen extra,oleoestepa,0.75,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-palacio-de-los-olivos-botella-50-cl/,"Aceite Oliva Virgen Extra Palacio De Los Olivos, Botella 50 Cl",aceite_oliva,virgen extra,palacio de los olivos,0.5,,botella
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-picual-coosur-botella-1-litro/,"Aceite Oliva Virgen Extra Picual Coosur, Botella 1 Litro",aceite_oliva,virgen extra picual,coosur,1.0,,
https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-virgen-extra-reyno-gourmet-mendia-botella-1-litro/,"Aceite Oliva Virgen Extra Reyno Gourmet Mendia, Botella 1 Litro",aceite_oliva,virgen extra,reyno gourmet mendia,1.0,,
